UF;Codigo;Cidade;Nome Posto;Latitude;Longitude
SP;2050005;FERNANDOPOLIS;FAZENDA SANTA RITA;-20,23333333;-50,31666667
SP;2050024;FERNANDOPOLIS;FERNANDOPOLIS;-20,3;-50,25
SP;2050036;FLOREAL;FLOREAL;-20,68333333;-50,15
SP;2151013;FLORIDA PAULISTA;FAZENDA SANTO ANDRE;-21,5;-51,15
SP;2250025;FLORINIA;FLORINIA;-22,9;-50,73333333
SP;2047016;FRANCA;FRANCA;-20,54416667;-47,42333333
SP;2047101;FRANCA;FAZENDA SASSAFRAS;-20,51444444;-47,24555556
SP;2249011;GALIA;GALIA;-22,31666667;-49,53333333
SP;2249018;GALIA;FERNAO DIAS;-22,36666667;-49,51666667
SP;2249021;GALIA;FAZENDA RECREIO;-22,41666667;-49,66666667
SP;2249006;GARCA;GARCA;-22,2;-49,65
SP;2249014;GARCA;MUNDO NOVO;-22,31666667;-49,76666667
SP;2249045;GARCA;GARCA;-22,21666667;-49,65
SP;2249061;GARCA;FAZENDA SAO JOSE;-22,18333333;-49,58333333
SP;2050018;GASTAO VIDIGAL;GASTAO VIDIGAL;-20,8;-50,18333333
SP;2148167;GAVIAO PEIXOTO;GAVIAO PEIXOTO;-21,83666667;-48,49527778
SP;2050014;GENERAL SALGADO;SAO JOAO DE IRACEMA;-20,5;-50,31666667
SP;2050017;GENERAL SALGADO;NOVA CASTILHO;-20,76666667;-50,31666667
SP;2150029;GETULINA;FAZENDA BOM RETIRO;-21,7;-50,3
SP;2150030;GETULINA;MACUCOS;-21,75;-50,11666667
SP;2149017;GUAICARA;GUAICARA;-21,61666667;-49,8
SP;2149022;GUAIMBE;NOVA FATIMA;-21,78333333;-49,8
SP;2149028;GUAIMBE;GUAIMBE;-21,91666667;-49,9
SP;2048004;GUAIRA;FAZENDA SAO DOMINGOS;-20,21055556;-48,29
SP;2048005;GUAIRA;GUARITA;-20,2;-48,5
SP;2048006;GUAIRA;FAZENDA BREJINHO DAS ANTAS;-20,35;-48,3
SP;2048011;GUAIRA;PONTE JOAQUIM JUSTINO;-20,45361111;-48,45083333
SP;2048095;GUAIRA;FAZENDA SAO FRANCISCO;-20,45;-48,28333333
SP;2049067;GUAPIACU;GUAPIACU;-20,8;-49,21666667
SP;2448007;GUAPIARA;BAIRRO DO PINHEIRO;-24,18333333;-48,5
SP;2448053;GUAPIARA;CAPELA DO ALTO;-24,21666667;-48,45
SP;2448058;GUAPIARA;FAZENDINHA;-24,31666667;-48,61666667
SP;2047068;GUARA;GUARA;-20,41666667;-47,81666667
SP;2151002;GUARACAI;GUARACAI;-21,03333333;-51,2
SP;2048078;GUARACI;FAZENDA GLORIA;-20,45;-48,96666667
SP;2050002;GUARANI D'OESTE;GUARANI D'OESTE;-20,06666667;-50,35
SP;2149043;GUARANTA;FAZENDA SAO BENEDITO;-21,91666667;-49,65
SP;2149064;GUARANTA;GUARANTA;-21,88333333;-49,53333333
SP;2150013;GUARARAPES;GUARARAPES;-21,26666667;-50,63333333
SP;2150018;GUARARAPES;FAZENDA SAO JOSE;-21,25;-50,71666667
SP;2150021;GUARARAPES;FAZENDA RIO PRETO;-21,35;-50,68333333
SP;2346018;GUARAREMA;PARATEI;-23,31666667;-46,11666667
SP;2346315;GUARAREMA;FREGUESIA DA ESCADA;-23,38333333;-46,06666667
SP;2346442;GUARAREMA;UHE SANTA BRANCA GUARAREMA;-23,41527778;-46,02444444
SP;2245032;GUARATINGUETA;UHE FUNIL GUARATINGUETA;-22,80888889;-45,20083333
SP;2245165;GUARATINGUETA;FAZENDINHA;-22,98333333;-45,18333333
SP;2348014;GUAREI;GUAREI;-23,36666667;-48,18333333
SP;2148021;GUARIBA;GUARIBA;-21,35;-48,2
SP;2346086;GUARUJA;PEREQUE;-23,95;-46,18333333
SP;2346089;GUARUJA;VICENTE DE CARVALHO;-23,93333333;-46,28333333
SP;2346127;GUARUJA;PONTA DA PRAIA;-23,99972222;-46,28333333
SP;2346030;GUARULHOS;BOM SUCESSO;-23,41666667;-46,4
SP;2346410;GUARULHOS;GUARULHOS;-23,43333333;-46,46666667
SP;2148028;GUATAPARA;PONTE GUATAPARA;-21,5;-48,03333333
SP;2050045;GUZOLANDIA;GUZOLANDIA;-20,65;-50,66666667
SP;2148128;IACANGA;FAZENDA BARREIRINHO;-21,9;-49
SP;2150035;IACRI;EXTREMADURA;-21,8;-50,61666667
SP;2150037;IACRI;IACRI;-21,86666667;-50,7
SP;2148086;IBATE;IBATE;-21,95;-48
SP;2149078;IBIRA;TERMAS DE IBIRA;-21,1;-49,18333333
SP;2250020;IBIRAREMA;IBIRAREMA;-22,81666667;-50,06666667
SP;2148038;IBITINGA;IBITINGA;-21,78333333;-48,85
SP;2148044;IBITINGA;SITIO ESPERANCA;-21,81666667;-48,8
SP;2148047;IBITINGA;COQUEIROS;-21,85;-48,8
SP;2148049;IBITINGA;FAZENDA PERDIZES;-21,9;-48,68333333
SP;2347043;IBIUNA;IBIUNA;-23,65;-47,21666667
SP;2347052;IBIUNA;CACHOEIRA DO FRANCA;-23,95;-47,21666667
SP;2347146;IBIUNA;MATO DO GADO;-23,71666667;-47,11666667
SP;2347153;IBIUNA;PIAI;-23,75;-47,21666667
SP;2251019;IEPE;CAPISA;-22,71666667;-51,13333333
SP;2251053;IEPE;NANTES;-22,61666667;-51,25
SP;2047002;IGARAPAVA;IGARAPAVA;-20,03333333;-47,75
SP;2047091;IGARAPAVA;FAZENDA CAMPESTRE (IAA);-20,01666667;-47,85
SP;2047116;IGARAPAVA;USINA JUNQUEIRA (SEDE);-19,99;-47,795
SP;2346344;IGARATA;IGARATA;-23,2;-46,15
SP;2447024;IGUAPE;CACHOEIRA DO GUILHERME;-24,48333333;-47,25
SP;2447025;IGUAPE;MORRO GRANDE;-24,46666667;-47,4
SP;2447028;IGUAPE;SITIO GRANDE;-24,53333333;-47,53333333
SP;2447032;IGUAPE;SUBAUMA;-24,81666667;-47,73333333
SP;2447033;IGUAPE;MOMUNA;-24,7;-47,66666667
SP;2447037;IGUAPE;IGUAPE;-24,7;-47,56666667
SP;2447062;IGUAPE;DIVISOR;-24,36666667;-47,31666667
SP;2447077;IGUAPE;PRELADO;-24,6;-47,31666667
SP;2447039;ILHA COMPRIDA;PEDRINHAS;-24,9;-47,8
SP;2345058;ILHABELA;ILHABELA;-23,78333333;-45,35
SP;2345182;ILHABELA;BURRIFAS;-23,91666667;-45,45
SP;2347007;INDAIATUBA;INDAIATUBA;-23,08333333;-47,21666667
SP;2347011;INDAIATUBA;FAZENDA SANTA RITA;-23,16666667;-47,13333333
SP;2347055;INDAIATUBA;ITAICI;-23,10805556;-47,18055556
SP;2251009;INDIANA;INDIANA;-22,15;-51,25
SP;1950002;INDIAPORA;INDIAPORA;-19,98333333;-50,28333333
SP;2349003;IPAUCU;FAZENDA PALMEIRAS;-23,03333333;-49,56666667
SP;2349052;IPAUCU;FAZENDA SAO LUIZ;-23,05;-49,61666667
SP;2347025;IPERO;IPERO;-23,33333333;-47,68333333
SP;2347031;IPERO;GEORGE OETTERER;-23,45;-47,56666667
SP;2347065;IPERO;FAZENDA IPANEMA (CNEA);-23,41666667;-47,58333333
SP;2247021;IPEUNA;IPEUNA;-22,43333333;-47,71666667
SP;2448015;IPORANGA;BARRA DOS PILOES;-24,55;-48,43333333
SP;2448017;IPORANGA;IPORANGA;-24,58555556;-48,59472222
SP;2448021;IPORANGA;DESCALVADO;-24,65;-48,65
SP;2448046;IPORANGA;CABOCLOS;-24,43333333;-48,58333333
SP;2448057;IPORANGA;SERRA DOS MOTAS;-24,55;-48,68333333
SP;2448067;IPORANGA;INTERVALES;-24,26694444;-48,41138889
SP;2048009;IPUA;IPUA;-20,45;-48,01666667
SP;2048072;IPUA;AGROPECUARIA PARAISO;-20,31666667;-48,1
SP;2149041;IRAPUA;IRAPUA;-21,28333333;-49,41666667
SP;2151011;IRAPURU;IRAPURU;-21,56666667;-51,35
SP;2349024;ITABERA;TORIBA DO SUL;-23,75;-49,26666667
SP;2349026;ITABERA;ITABERA;-23,86666667;-49,13333333
SP;2449001;ITABERA;ENGENHEIRO MAIA;-24,05;-49,1
SP;2349012;ITAI;VOLTA GRANDE;-23,3;-49,15
SP;2349015;ITAI;ITAI;-23,41666667;-49,1
SP;2149008;ITAJOBI;ITAJOBI;-21,31666667;-49,05
SP;2148071;ITAJU;ITAJU;-21,98333333;-48,8
SP;2346409;ITANHAEM;TERRAS DE SANTA ROSA;-23,95;-46,8
SP;2446003;ITANHAEM;ITANHAEM;-24,18333333;-46,8
SP;2446013;ITANHAEM;BANAUREA;-24,03333333;-46,75
SP;2448022;ITAOCA;ITAOCA;-24,65;-48,83333333
SP;2346064;ITAPECERICA DA SERRA;ITAPECERICA DA SERRA;-23,71666667;-46,85
SP;2346070;ITAPECERICA DA SERRA;MOMBACA;-23,76666667;-46,83333333
SP;2346071;ITAPECERICA DA SERRA;ALDEINHA;-23,78333333;-46,91666667
SP;2347039;ITAPETININGA;ALAMBARI;-23,55;-47,9
SP;2347150;ITAPETININGA;MORRO DO ALTO;-23,48333333;-47,95
SP;2348020;ITAPETININGA;RECHA;-23,6;-48,31666667
SP;2348025;ITAPETININGA;GRAMADINHO;-23,76666667;-48,13333333
SP;2348026;ITAPETININGA;FAZENDA SAO JOSE DO BOM RETIRO;-23,78333333;-48,35
SP;2348028;ITAPETININGA;ITAPETININGA;-23,58333333;-48,05
SP;2348048;ITAPETININGA;SERVICO SOCIAL DE MENORES;-23,46666667;-48,05
SP;2348023;ITAPEVA;CRUZEIRINHO;-23,63333333;-48,83333333
SP;2348043;ITAPEVA;ITAPEVA;-23,95;-48,88333333
SP;2348088;ITAPEVA;ENGENHEIRO BACELAR;-23,88888889;-48,77083333
SP;2448003;ITAPEVA;USINA SANTA MARIA;-24,01666667;-48,71666667
SP;2448004;ITAPEVA;USINA SAO JOSE;-24,13333333;-48,96666667
SP;2346417;ITAPEVI;AMADOR BUENO;-23,53333333;-46,98333333
SP;2246008;ITAPIRA;ELEUTERIO;-22,33333333;-46,71666667
SP;2246011;ITAPIRA;BARAO ATALIBA NOGUEIRA;-22,36666667;-46,73333333
SP;2246013;ITAPIRA;ITAPIRA;-22,45;-46,81666667
SP;2246191;ITAPIRA;UHE MOGI-GUACU MONTANTE;-22,31611111;-46,81055556
SP;2246192;ITAPIRA;UHE MOGI-GUACU RIO PEIXE;-22,38583333;-46,79472222
SP;2449016;ITAPIRAPUA PAULISTA;ITAPIRAPUA;-24,56666667;-49,16666667
SP;2148031;ITAPOLIS;ITAPOLIS;-21,58333333;-48,81666667
SP;2148064;ITAPOLIS;USINA SAO LOURENCO (CPFL);-21;-48
SP;2148126;ITAPOLIS;USINA REYNALDO GONCALVES;-21,6;-48,96666667
SP;2349020;ITAPORANGA;ITAPORANGA;-23,70777778;-49,47638889
SP;2349022;ITAPORANGA;MOSTEIRO ITAPORANGA;-23,7;-49,48333333
SP;2349023;ITAPORANGA;UHE CHAVANTES OLARIA DOS PADRES;-23,72333333;-49,55583333
SP;2248014;ITAPUI;BARRA MANSA;-22,31666667;-48,71666667
SP;2051005;ITAPURA;ITAPURA;-20,65;-51,51666667
SP;2349027;ITARARE;BAIRRO BOA VISTA;-23,95;-49,36666667
SP;2449002;ITARARE;ITARARE;-24,11666667;-49,33333333
SP;2449005;ITARARE;ITARARE (RVPSC);-24,1;-49,33333333
SP;2449056;ITARARE;FAZENDA SAO NICOLAU;-24,26666667;-49,16666667
SP;2447010;ITARIRI;GUANHANHA;-24,26666667;-47,16666667
SP;2447014;ITARIRI;ANA DIAS;-24,3;-47,06666667
SP;2447016;ITARIRI;BAIRRO IGREJINHA;-24,33333333;-47,2
SP;2447045;ITARIRI;ITARIRI;-24,28861111;-47,17805556
SP;2346001;ITATIBA;ITATIBA;-23,01666667;-46,83333333
SP;2248032;ITATINGA;LOBO;-22,99972222;-48,7
SP;2348078;ITATINGA;ITATINGA;-23,1;-48,61666667
SP;2247198;ITIRAPINA;FAZENDA PEQUENA HOLANDA;-22,18;-47,78472222
SP;2047020;ITIRAPUA;ITIRAPUA;-20,63333333;-47,21666667
SP;2347024;ITU;PIRAPITINGUI;-23,33333333;-47,33333333
SP;2347066;ITU;ITU;-23,26666667;-47,28333333
SP;2347136;ITUPEVA;FAZENDA BURITI;-23,08333333;-47,05
SP;2047007;ITUVERAVA;CANINDE;-20,17861111;-47,88666667
SP;2047009;ITUVERAVA;FAZENDA SANTA JACINTA;-20,21666667;-47,9
SP;2047067;ITUVERAVA;ITUVERAVA;-20,33333333;-47,76666667
SP;2048019;JABORANDI;JABORANDI;-20,68333333;-48,41666667
SP;2048087;JABORANDI;FAZENDA PALMEIRAS;-20,58333333;-48,36666667
SP;2048090;JABORANDI;FAZENDA SANTA GENOVEVA;-20,615;-48,46638889
SP;2148116;JABOTICABAL;SITIO SAO SEBASTIAO;-21,18333333;-48,18333333
SP;2148160;JABOTICABAL;USINA SANTA ADELIA;-21,33333333;-48,31666667
SP;2345024;JACAREI;JACAREI;-23,28333333;-45,95
SP;2345029;JACAREI;JARDIM;-23,31666667;-45,88333333
SP;2345106;JACAREI;UHE SANTA BRANCA BARRAMENTO;-23,37305556;-45,86944444
SP;2345203;JACAREI;UHE SANTA BRANCA JACAREI;-23,31055556;-45,97111111
SP;2447034;JACUPIRANGA;JACUPIRANGA;-24,71666667;-48,01666667
SP;2447038;JACUPIRANGA;CANHA;-24,8;-47,96666667
SP;2448028;JACUPIRANGA;SALTO GRANDE DO GUARAU;-24,88333333;-48,1
SP;2246021;JAGUARIUNA;FAZENDA DA BARRA;-22,66666667;-46,96666667
SP;2247028;JAGUARIUNA;FAZENDA HOLAMBRA;-22,63333333;-47,05
SP;2247055;JAGUARIUNA;JAGUARIUNA;-22,70861111;-46,98694444
SP;2050013;JALES;PONTALINDA;-20,43333333;-50,53333333
SP;2050025;JALES;JALES;-20,3;-50,55
SP;2345022;JAMBEIRO;JAMBEIRO;-23,25;-45,68333333
SP;2345025;JAMBEIRO;VARADOURO;-23,28333333;-45,78333333
SP;2147092;JARDINOPOLIS;JARDINOPOLIS;-21,01666667;-47,76666667
SP;2346329;JARINU;FAZENDA PRIMAVERA;-23;-46,71666667
SP;2248036;JAU;JAU - IA;-22,28333333;-48,56666667
SP;2047011;JERIQUARA;JERIQUARA;-20,31666667;-47,58333333
SP;2246174;JOANOPOLIS;JOANOPOLIS;-22,93472222;-46,21166667
SP;2149002;JOSE BONIFACIO;JOSE BONIFACIO;-21,05;-49,68333333
SP;2149030;JULIO MESQUITA;FAZENDA CHANTEBLED;-21,91666667;-49,78333333
SP;2346013;JUNDIAI;JUNDIAI (CPEF);-23,18333333;-46,86666667
SP;2346014;JUNDIAI;ERMIDA;-23,2;-46,98333333
SP;2346026;JUNDIAI;CABUCU (SABESP);-23,4;-46,53333333
SP;2346097;JUNDIAI;JUNDIAI;-23,19527778;-46,89666667
SP;2151009;JUNQUEIROPOLIS;SALGADO FILHO;-21,43333333;-51,36666667
SP;2447018;JUQUIA;ESCALVADO;-24,35;-47,71666667
SP;2447019;JUQUIA;SALTO DO CEDRO;-24,36666667;-47,55
SP;2447042;JUQUIA;BARRA DO ACUNGUI;-24,20638889;-47,61333333
SP;2447046;JUQUIA;JUQUIA;-24,32111111;-47,62472222
SP;2346406;JUQUITIBA;BELVEDERE;-23,96666667;-46,9
SP;2347051;JUQUITIBA;JUQUITIBA;-23,93333333;-47,06666667
SP;2347062;JUQUITIBA;JUQUITIBA - II;-23,93277778;-47,07277778
SP;2347188;JUQUITIBA;ROSAS;-23,98333333;-47
SP;2247049;LARANJAL PAULISTA;LARAS;-22,91666667;-47,9
SP;2347054;LARANJAL PAULISTA;LARANJAL PAULISTA;-23,02527778;-47,81805556
SP;2150003;LAVINIA;FAZENDA SANTA TEREZINHA;-21;-50,91666667
SP;2151007;LAVINIA;TABAJARA;-21,28333333;-51,13333333
SP;2244138;LAVRINHAS;PINHEIROS;-22,53333333;-44,88333333
SP;2244162;LAVRINHAS;FAZENDA CAPELA DO JACU;-22,50972222;-44,89722222
SP;2247005;LEME;CRESCIUMAL;-22,16666667;-47,28333333
SP;2248024;LENCOIS PAULISTA;LENCOIS PAULISTA;-22,6;-48,78333333
SP;2248051;LENCOIS PAULISTA;GLEBA RIO CLARO;-22,76666667;-48,83333333
SP;2249103;LENCOIS PAULISTA;TURVINHO;-22,73972222;-49,03083333
SP;2247027;LIMEIRA;LIMEIRA;-22,56666667;-47,36666667
SP;2247210;LIMEIRA;FACULDADE ENGENHARIA - UNICAMP;-22,55;-47,43333333
SP;2246016;LINDOIA;LINDOIA;-22,51666667;-46,65
SP;2149018;LINS;FAZENDA SAO PEDRO;-21,7;-49,68333333
SP;2149046;LINS;LINS (INEMET);-21,66666667;-49,81666667
SP;2245020;LORENA;LORENA;-22,73333333;-45,08333333
SP;2245027;LORENA;HARAS MONDESIR;-22,76666667;-45,11666667
SP;2245038;LORENA;FAZENDA TRES BARRAS;-22,85;-45,06666667
SP;2245060;LORENA;FAZENDA SANTO ANTONIO;-22,75;-45,05
SP;2245168;LORENA;FAZENDA CERRO ALTO;-22,8;-45
SP;2151039;LUCELIA;LUCELIA;-21,73333333;-51,01666667
SP;2249108;LUCIANOPOLIS;LUCIANOPOLIS;-22,45;-49,53333333
SP;2147016;LUIS ANTONIO;FAZENDA CAPAO DA CRUZ;-21,45;-47,9
SP;2147027;LUIS ANTONIO;LUIZ ANTONIO;-21,58333333;-47,7
SP;2250011;LUTECIA;AGROPECUARIA SANTO ANTONIO;-22,36666667;-50,38333333
SP;2250047;LUTECIA;TABAJARA;-22,46666667;-50,36666667
SP;2049022;MACAUBAL;MACAUBAL;-20,8;-49,96666667
SP;2050004;MACEDONIA;MACEDONIA;-20,15;-50,2
SP;2050047;MAGDA;SAO FRANCISCO;-20,56666667;-50,21666667
SP;2347029;MAIRINQUE;DONA CATARINA;-23,43333333;-47,25
SP;2347038;MAIRINQUE;MAIRINQUE;-23,55;-47,18333333
SP;2346020;MAIRIPORA;MAIRIPORA;-23,31666667;-46,58333333
SP;2251002;MARABA PAULISTA;MARABA PAULISTA;-22,1;-51,96666667
SP;2250051;MARACAI;BAIRRO AGUA DO MATAO;-22,66666667;-50,61666667
SP;2151016;MARIAPOLIS;MARIAPOLIS;-21,78333333;-51,18333333
SP;2249008;MARILIA;MARILIA;-22,21666667;-49,93333333
SP;2249062;MARILIA;DIRCEU;-22,13333333;-49,91666667
SP;2250046;MARILIA;AMADEU AMARAL;-22,35;-50,05
SP;2250065;MARILIA;AVENCAS;-22,26666667;-50,1
SP;2151051;MARTINOPOLIS;TECAINDA;-21,99972222;-51,13333333
SP;2251010;MARTINOPOLIS;USINA LARANJA DOCE;-22,25;-51,16666667
SP;2251052;MARTINOPOLIS;FAZENDA FORMOSA;-22,41666667;-51,16666667
SP;2148030;MATAO;SAO LOURENCO DO TURVO;-21,53333333;-48,51666667
SP;2148033;MATAO;MATAO;-21,6;-48,35
SP;2346055;MAUA;MAUA;-23,66666667;-46,48333333
SP;2346340;MAUA;SERTAOZINHO;-23,7;-46,48333333
SP;2346396;MAUA;PARQUE SAO RAFAEL;-23,63333333;-46,46666667
SP;2149005;MENDONCA;MENDONCA;-21,18333333;-49,58333333
SP;2048076;MIGUELOPOLIS;MIGUELOPOLIS;-20,18333333;-48,01666667
SP;2248079;MINEIROS DO TIETE;MINEIROS DO TIETE (CPEF);-22,41666667;-48,45
SP;1950001;MIRA ESTRELA;FAZENDA PADUA DINIZ;-19,9;-50,18333333
SP;2447008;MIRACATU;PEDRA DO LARGO;-24,15;-47,28333333
SP;2447043;MIRACATU;PEDRO BARROS;-24,24833333;-47,37333333
SP;2447044;MIRACATU;MIRACATU;-24,27111111;-47,46416667
SP;2447075;MIRACATU;FAU;-24,2;-47,48861111
SP;2051032;MIRANDOPOLIS;SEGUNDA ALIANCA;-20,93333333;-51,11666667
SP;2051033;MIRANDOPOLIS;TERCEIRA ALIANCA;-20,91666667;-51,01666667
SP;2151048;MIRANDOPOLIS;FAZENDA SANTA MARIA;-21,21666667;-51,3
SP;2151053;MIRANDOPOLIS;GRANJA YUBA;-21,01666667;-51,1
SP;2151055;MIRANDOPOLIS;MIRANDOPOLIS;-21,13333333;-51,1
SP;2251012;MIRANTE DO PARANAPANEMA;MIRANTE DO PARANAPANEMA;-22,3;-51,91666667
SP;2252035;MIRANTE DO PARANAPANEMA;CUIABA PAULISTA;-22,3;-52,08333333
SP;2049021;MIRASSOL;MIRASSOL;-20,81666667;-49,51666667
SP;2049015;MIRASSOLANDIA;MIRASSOLANDIA;-20,61666667;-49,46666667
SP;2146001;MOCOCA;PONTE DO CANOAS;-21,42027778;-46,96277778
SP;2146003;MOCOCA;FAZENDA ACUDE;-21,43333333;-46,85
SP;2147023;MOCOCA;MOCOCA;-21,45;-47
SP;2147048;MOCOCA;MOCOCA (IAC);-21,46666667;-47,01666667
SP;2147057;MOCOCA;USINA LIMOEIRO;-21,63333333;-47,01666667
SP;2147086;MOCOCA;SITIO ESPLANADA;-21,38333333;-47,08333333
SP;2345099;MOGI DAS CRUZES;CASA GRANDE;-23,63333333;-45,91666667
SP;2346043;MOGI DAS CRUZES;ESTALEIRO DAEE;-23,51666667;-46,2
SP;2346048;MOGI DAS CRUZES;CAPIXINGA;-23,56666667;-46,1
SP;2346049;MOGI DAS CRUZES;FAZENDA SANTO ANGELO;-23,58333333;-46,23333333
SP;2346058;MOGI DAS CRUZES;TAIACUPEBA;-23,66666667;-46,18333333
SP;2346103;MOGI DAS CRUZES;VARINHAS;-23,58638889;-46,25583333
SP;2346336;MOGI DAS CRUZES;ITAPETI;-23,41666667;-46,18333333
SP;2246005;MOGI-GUACU;ITAQUI;-22,21666667;-46,95
SP;2246009;MOGI-GUACU;MOGI GUACU;-22,36777778;-46,93055556
SP;2246190;MOGI-GUACU;UHE MOGI-GUACU BARRAMENTO;-22,37944444;-46,90027778
SP;2247014;MOGI-GUACU;CAMPININHA;-22,28333333;-47,15
SP;2247191;MOGI-GUACU;CAPETINGA (FAZ. SANTA ANA);-22,16666667;-47,13333333
SP;2246012;MOGI-MIRIM;HORTO FLORESTAL;-22,45;-46,95
SP;2246015;MOGI-MIRIM;MARTIM FRANCISCO;-22,51666667;-46,95
SP;2246104;MOGI-MIRIM;MOGI-MIRIM;-22,43333333;-46,96666667
SP;2246022;MONTE ALEGRE DO SUL;MONTE ALEGRE DO SUL;-22,7;-46,66666667
SP;2148016;MONTE ALTO;MONTE ALTO;-21,26666667;-48,5
SP;2049019;MONTE APRAZIVEL;MONTE APRAZIVEL;-20,76666667;-49,7
SP;2048032;MONTE AZUL PAULISTA;MONTE AZUL PAULISTA;-20,9;-48,63333333
SP;2151006;MONTE CASTELO;MONTE CASTELO;-21,3;-51,56666667
SP;2247050;MONTE MOR;BAIRRO PAVIOLI;-22,93333333;-47,25
SP;2247058;MONTE MOR;MONTE MOR;-22,95972222;-47,29638889
SP;2048023;MORRO AGUDO;MORRO AGUDO;-20,73333333;-48,05
SP;2048081;MORRO AGUDO;FAZENDA INGOIO;-20,71666667;-48,23333333
SP;2048089;MORRO AGUDO;COMPANHIA VALE DO ROSARIO;-20,61666667;-48
SP;2246034;MORUNGABA;MORUNGABA;-22,88333333;-46,78333333
SP;2151003;MURUTINGA DO SUL;FAZENDA BOA VISTA;-21,08333333;-51,33333333
SP;2251014;NARANDIBA;NARANDIBA;-22,41666667;-51,51666667
SP;2345031;NATIVIDADE DA SERRA;LARANJAL;-23,36666667;-45,36666667
SP;2345032;NATIVIDADE DA SERRA;NATIVIDADE DA SERRA;-23,38333333;-45,45
SP;2345041;NATIVIDADE DA SERRA;BAIRRO ALTO;-23,46666667;-45,35
SP;2345176;NATIVIDADE DA SERRA;ALTO DA SERRA;-23,56666667;-45,45
SP;2346010;NAZARE PAULISTA;NAZARE PAULISTA;-23,18333333;-46,4
SP;2346017;NAZARE PAULISTA;MORRO GRANDE;-23,26666667;-46,41666667
SP;2346352;NAZARE PAULISTA;RIBEIRAO ACIMA;-23,18333333;-46,33333333
SP;2049028;NIPOA;NIPOA;-20,91666667;-49,78333333
SP;2148043;NOVA EUROPA;USINA SANTA FE;-21,8;-48,6
SP;2151004;NOVA INDEPENDENCIA;NOVA INDEPENDENCIA;-21,1;-51,48333333
SP;2149015;NOVO HORIZONTE;PORTO FERRAO;-21,53333333;-49,15
SP;2149040;NOVO HORIZONTE;TURVINHO;-21,41666667;-49,31666667
SP;2149077;NOVO HORIZONTE;FAZENDA UIRAPURU;-21,43333333;-49,1
SP;2047021;NUPORANGA;USINA DOURADOS (CPFL);-20,65;-47,68333333
SP;2047022;NUPORANGA;PCH DOURADOS JUSANTE;-20,64361111;-47,67527778
SP;2047103;NUPORANGA;NUPORANGA - FUMEST;-20,73333333;-47,75
SP;2249022;OCAUCU;OCAUCU;-22,43333333;-49,91666667
SP;2249086;OLEO;FAZENDA NOVA NIAGARA;-22,95;-49,38333333
SP;2048014;OLIMPIA;RIBEIRO DOS SANTOS;-20,6;-48,98333333
SP;2048022;OLIMPIA;TAMANDUA;-20,71666667;-48,93333333
SP;2048047;OLIMPIA;OLIMPIA;-20,73333333;-48,9
SP;2049055;OLIMPIA;FAZENDA CRUZ ALTA;-20,76666667;-49,06666667
SP;2049013;ONDA VERDE;ONDA VERDE;-20,61666667;-49,3
SP;2049014;ONDA VERDE;CASTORES;-20,63333333;-49,33333333
SP;2250007;ORIENTE;ORIENTE;-22,15;-50,08333333
SP;2049003;ORINDIUVA;ORINDIUVA;-20,18333333;-49,36666667
SP;2047025;ORLANDIA;ORLANDIA;-20,73333333;-47,88333333
SP;2346439;OSASCO;OSASCO;-23,51666667;-46,75
SP;2150032;OSVALDO CRUZ;OSVALDO CRUZ;-21,8;-50,86666667
SP;2249034;OURINHOS;OURINHOS;-22,98333333;-49,83333333
SP;2249058;OURINHOS;FAZENDA LAJEADINHO;-22,99972222;-49,83333333
SP;2151052;OURO VERDE;FAZENDA PAULISTA;-21,58333333;-51,71666667
SP;2151043;PACAEMBU;PACAEMBU;-21,55;-51,26666667
SP;2049006;PALESTINA;PALESTINA;-20,38333333;-49,43333333
SP;2049054;PALESTINA;DUPLO CEU;-20,25;-49,55
SP;2148005;PALMARES PAULISTA;PALMARES PAULISTA;-21,08333333;-48,8
SP;2050012;PALMEIRA D'OESTE;PALMEIRA D'OESTE;-20,41666667;-50,76666667
SP;2250019;PALMITAL;PALMITAL;-22,78333333;-50,21666667
SP;2250037;PALMITAL;SUCUI;-22,81666667;-50,3
SP;2151008;PANORAMA;PANORAMA;-21,35;-51,85
SP;2250044;PARAGUACU PAULISTA;SAO MATEUS;-22,56666667;-50,78333333
SP;2250063;PARAGUACU PAULISTA;PARAGUACU PAULISTA;-22,41666667;-50,56666667
SP;2250084;PARAGUACU PAULISTA;CARDOSO DE ALMEIDA;-22,53333333;-50,53333333
SP;2345102;PARAIBUNA;PARAIBUNA;-23,39333333;-45,66083333
SP;2345202;PARAIBUNA;REPETIDORA DE PARAIBUNA;-23,41777778;-45,58583333
SP;2148002;PARAISO;PARAISO;-21,01666667;-48,76666667
SP;2348013;PARANAPANEMA;SERRINHA;-23,3;-48,88333333
SP;2348015;PARANAPANEMA;PARANAPANEMA;-23,38333333;-48,73333333
SP;2348074;PARANAPANEMA;HOLAMBRA;-23,43333333;-48,88333333
SP;2348073;PARDINHO;PARDINHO;-23,08333333;-48,38333333
SP;2447030;PARIQUERA-ACU;BARRA DO CAPINZAL;-24,6;-47,88333333
SP;2447031;PARIQUERA-ACU;PARIQUERA ABAIXO;-24,61666667;-47,83333333
SP;2447036;PARIQUERA-ACU;PARIQUERA-ACU;-24,71666667;-47,88333333
